ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,E_score,S_score,G_score,ESG_score
pld,Prologis Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/6ff93222-80eb-11ea-8e84-00000000092a.png,https://www.prologis.com/,A,High,BB,Medium,BB,Medium,0.7302504816955684,0.42209072978303747,0.6,1268,19-04-2022,A,High,1045609,0.7302504816955684,0.42209072978303747,0.6,0.5987274116131386
ppg,PPG Industries Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/5a8e2c2e-80ec-11ea-9a08-00000000092a.png,https://www.ppg.com/,B,Medium,B,Medium,B,Medium,0.17919075144508673,0.14990138067061148,0.36250000000000004,749,18-04-2022,B,Medium,79879,0.17919075144508673,0.14990138067061148,0.36250000000000004,0.22539671477921813
psa,Public Storage,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/5bb9e9a4-80ec-11ea-b327-00000000092a.png,https://www.publicstorage.com/,B,Medium,B,Medium,B,Medium,0.0674373795761079,0.1676528599605523,0.32499999999999996,685,19-04-2022,B,Medium,1393311,0.0674373795761079,0.1676528599605523,0.32499999999999996,0.17477080981860882
pnc,PNC Financial Services Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/595585fe-80ec-11ea-9ee3-00000000092a.png,https://www.pnc.com/,BBB,High,BB,Medium,BB,Medium,0.4913294797687861,0.32149901380670615,0.5625,1078,18-04-2022,BBB,High,713676,0.4913294797687861,0.32149901380670615,0.5625,0.46173149604952624
pm,Philip Morris International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Tobacco,https://static.finnhub.io/logo/58416e9a-80ec-11ea-a68c-00000000092a.png,https://www.pmi.com/,A,High,BB,Medium,BB,Medium,0.6165703275529866,0.329388560157791,0.6,1162,18-04-2022,BBB,High,1413329,0.6165703275529866,0.329388560157791,0.6,0.525444699068532
pkg,Packaging Corp of America,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,https://static.finnhub.io/logo/55c64d68-80ec-11ea-881b-00000000092a.png,https://www.packagingcorp.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.2820512820512821,0.5625,1103,18-04-2022,BBB,High,75677,0.5780346820809248,0.2820512820512821,0.5625,0.48457925744775454
psx,Phillips 66,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/861c8692-80cc-11ea-8e76-00000000092a.png,https://www.phillips66.com/,A,High,BB,Medium,BB,Medium,0.7109826589595376,0.40039447731755423,0.5875,1242,18-04-2022,A,High,1534701,0.7109826589595376,0.40039447731755423,0.5875,0.5807614067790813
pru,Prudential Financial Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/5be82d74-80ec-11ea-8776-00000000092a.png,https://www.prudential.com/,B,Medium,BB,Medium,B,Medium,0.16377649325626203,0.27613412228796846,0.5325,873,19-04-2022,BB,Medium,1137774,0.16377649325626203,0.27613412228796846,0.5325,0.3081008339888953
pnr,Pentair PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/7c350a5284b5364e4cbc3ebcdd8e5340212483e8b43f627494bb2fe66925d7be.png,https://www.pentair.com/,BBB,High,BB,Medium,BB,Medium,0.44894026974951823,0.33530571992110453,0.6,1078,18-04-2022,BBB,High,77360,0.44894026974951823,0.33530571992110453,0.6,0.46016782387613864
pnw,Pinnacle West Capital Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/58db7dc2-80ec-11ea-a1d4-00000000092a.png,https://www.pinnaclewest.com/,AA,Excellent,BBB,High,BB,Medium,0.8265895953757225,0.6291913214990139,0.5625,1408,18-04-2022,A,High,764622,0.8265895953757225,0.6291913214990139,0.5625,0.6881432345999932
ppl,PPL Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/5ad1b27e-80ec-11ea-91fc-00000000092a.png,https://www.pplweb.com/,A,High,BB,Medium,BB,Medium,0.6262042389210019,0.28796844181459574,0.5625,1131,18-04-2022,BBB,High,922224,0.6262042389210019,0.28796844181459574,0.5625,0.5056222281127795
pwr,Quanta Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,https://static.finnhub.io/logo/5cd40824-80ec-11ea-8cdc-00000000092a.png,https://www.quantaservices.com/,A,High,BB,Medium,BB,Medium,0.6551059730250481,0.43786982248520717,0.5875,1232,19-04-2022,A,High,1050915,0.6551059730250481,0.43786982248520717,0.5875,0.5696533359555814
rjf,Raymond James Financial Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/61f3d4a2-80ec-11ea-bc21-00000000092a.png,https://www.raymondjames.com/,A,High,BB,Medium,BB,Medium,0.5876685934489403,0.2938856015779093,0.5750000000000001,1119,19-04-2022,BBB,High,720005,0.5876685934489403,0.2938856015779093,0.5750000000000001,0.49573311785294893
rf,Regions Financial Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/6078f774-80ec-11ea-a4f9-00000000092a.png,https://www.regions.com/,BBB,High,BB,Medium,BB,Medium,0.558766859344894,0.2840236686390533,0.5750000000000001,1099,17-04-2022,BBB,High,1281761,0.558766859344894,0.2840236686390533,0.5750000000000001,0.4812138443296736
rcl,Royal Caribbean Cruises Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/fa7e26aaa52b5bf30455b809ea0e58a231ef2155d3060c9c25907fe65ac56333.png,https://www.royalcaribbeangroup.com/,A,High,BB,Medium,BB,Medium,0.5838150289017341,0.329388560157791,0.5875,1140,19-04-2022,BBB,High,884887,0.5838150289017341,0.329388560157791,0.5875,0.508592579608031
rl,Ralph Lauren Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/627d9592-80ec-11ea-8d78-00000000092a.png,https://investor.ralphlauren.com/,BBB,High,BB,Medium,BB,Medium,0.42389210019267826,0.378698224852071,0.5700000000000001,1075,19-04-2022,BBB,High,1037038,0.42389210019267826,0.378698224852071,0.5700000000000001,0.4541663075326926
pvh,PVH Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/5c877bb6-80ec-11ea-aa40-00000000092a.png,https://www.pvh.com/,BBB,High,BB,Medium,BB,Medium,0.42003853564547206,0.3136094674556213,0.6,1052,19-04-2022,BBB,High,78239,0.42003853564547206,0.3136094674556213,0.6,0.4420982544948752
rhi,Robert Half International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,https://static.finnhub.io/logo/611b69c8-80ec-11ea-97f0-00000000092a.png,https://www.roberthalf.com/,B,Medium,BB,Medium,BB,Medium,0.10597302504816952,0.3431952662721894,0.5875,899,19-04-2022,BB,Medium,315213,0.10597302504816952,0.3431952662721894,0.5875,0.3215977899009246
pxd,Pioneer Natural Resources Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/5d0d741c-80ec-11ea-a494-00000000092a.png,https://www.pxd.com/,AA,Excellent,BBB,High,BB,Medium,0.9633911368015415,0.49704142011834324,0.5625,1412,18-04-2022,A,High,1038357,0.9633911368015415,0.49704142011834324,0.5625,0.7032188807561195
rol,Rollins Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services and Supplies,https://static.finnhub.io/logo/65f77576-80ec-11ea-b637-00000000092a.png,https://www.rollins.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5750000000000001,1105,19-04-2022,BBB,High,84839,0.5780346820809248,0.27613412228796846,0.5750000000000001,0.48655410951876044
rmd,Resmed Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/6392da88-80ec-11ea-998e-00000000092a.png,https://www.resmed.com/,BB,Medium,BB,Medium,BB,Medium,0.2504816955684008,0.2998027613412229,0.5625,942,19-04-2022,BBB,High,943819,0.2504816955684008,0.2998027613412229,0.5625,0.3588835066297272
schw,Charles Schwab Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/867fa080-80e0-11ea-9be1-00000000092a.png,https://www.schwab.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.27613412228796846,0.5625,1115,16-04-2022,BBB,High,316709,0.6069364161849711,0.27613412228796846,0.5625,0.4943648031603789
rok,Rockwell Automation Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/65a84b78-80ec-11ea-a534-00000000092a.png,https://www.rockwellautomation.com/,BB,Medium,B,Medium,B,Medium,0.2080924855491329,0.16370808678500987,0.3375,761,19-04-2022,BB,Medium,1024478,0.2080924855491329,0.16370808678500987,0.3375,0.23359942025515612
tdg,TransDigm Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/80ac1b50-80ec-11ea-a061-00000000092a.png,https://www.transdigm.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,19-04-2022,BBB,High,1260221,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
see,Sealed Air Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,https://static.finnhub.io/logo/6c39a694-80ec-11ea-9601-00000000092a.png,https://sealedair.com/,A,High,BB,Medium,B,Medium,0.6840077071290944,0.3116370808678501,0.45499999999999996,1130,19-04-2022,BBB,High,1012100,0.6840077071290944,0.3116370808678501,0.45499999999999996,0.5035942071119928
rop,Roper Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/6649ef38-80ec-11ea-a694-00000000092a.png,https://www.ropertech.com/,A,High,BB,Medium,BB,Medium,0.7129094412331407,0.3747534516765287,0.6625,1260,19-04-2022,A,High,882835,0.7129094412331407,0.3747534516765287,0.6625,0.5963398119962149
swk,Stanley Black & Decker Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/5acc625a815c258fc2f37a7ee1e02489374a3c1b896b8919dff795cfd7f2002d.png,https://www.stanleyblackanddecker.com/,A,High,BB,Medium,BB,Medium,0.6840077071290944,0.30571992110453655,0.5625,1170,19-04-2022,BBB,High,93556,0.6840077071290944,0.30571992110453655,0.5625,0.5340690591829987
stz,Constellation Brands Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Beverages,https://static.finnhub.io/logo/79274efe-80ec-11ea-a002-00000000092a.png,https://www.cbrands.com/,BBB,High,BB,Medium,B,Medium,0.4990366088631984,0.3017751479289941,0.55,1067,16-04-2022,BBB,High,16918,0.4990366088631984,0.3017751479289941,0.55,0.45514718792397757
syk,Stryker Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/7b69d1b8-80ec-11ea-8adc-00000000092a.png,https://www.stryker.com/,BBB,High,BB,Medium,BB,Medium,0.5491329479768785,0.3175542406311637,0.625,1131,19-04-2022,BBB,High,310764,0.5491329479768785,0.3175542406311637,0.625,0.5024194513801006
syy,Sysco Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/7d98fe90-80ec-11ea-8efe-00000000092a.png,https://www.sysco.com/,A,High,BB,Medium,BB,Medium,0.6840077071290944,0.2781065088757397,0.5750000000000001,1161,19-04-2022,BBB,High,96021,0.6840077071290944,0.2781065088757397,0.5750000000000001,0.5295350355143597
shw,Sherwin-Williams Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/6f293378-80ec-11ea-a6d1-00000000092a.png,https://www.sherwin-williams.com/,B,Medium,B,Medium,B,Medium,0.18304431599229282,0.19526627218934917,0.36250000000000004,774,19-04-2022,BB,Medium,89800,0.18304431599229282,0.19526627218934917,0.36250000000000004,0.24054760805372188
spgi,S&P Global Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/2746fe14-80ec-11ea-98af-00000000092a.png,https://www.spglobal.com/,BBB,High,BB,Medium,BB,Medium,0.45279383429672443,0.35700197238658776,0.5875,1086,11-06-2022,BBB,High,64040,0.45279383429672443,0.35700197238658776,0.5875,0.4644681254346661
ste,STERIS plc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/7994efac322b7ad341facfee5c9fcf15f66bed805484134ee74b573f56fb60c1.png,https://www.steris.com/,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.2781065088757397,0.5750000000000001,1116,19-04-2022,BBB,High,1757898,0.5973025048169556,0.2781065088757397,0.5750000000000001,0.4948529545895042
syf,Synchrony Financial,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/d47e2046-80cf-11ea-9956-00000000092a.png,https://www.synchrony.com/,BB,Medium,BB,Medium,BB,Medium,0.24084778420038538,0.2998027613412229,0.5875,947,19-04-2022,BBB,High,1601712,0.24084778420038538,0.2998027613412229,0.5875,0.362529942082521
spg,Simon Property Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/7457aade-80ec-11ea-9de4-00000000092a.png,http://www.simon.com/,B,Medium,B,Medium,B,Medium,0.048169556840077066,0.17159763313609472,0.32499999999999996,677,19-04-2022,B,Medium,1063761,0.048169556840077066,0.17159763313609472,0.32499999999999996,0.1682471126768592
sre,Sempra Energy,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/761f51b8-80ec-11ea-8baf-00000000092a.png,https://www.sempra.com/,AA,Excellent,BB,Medium,BB,Medium,0.9633911368015415,0.4457593688362919,0.5875,1396,19-04-2022,A,High,1032208,0.9633911368015415,0.4457593688362919,0.5875,0.6953342653715042
so,Southern Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/7372a876-80ec-11ea-85f4-00000000092a.png,https://www.southerncompany.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.28994082840236685,0.6375000000000001,1152,19-04-2022,BBB,High,92122,0.6069364161849711,0.28994082840236685,0.6375000000000001,0.5210068149946985
stt,State Street Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/79719626-80ec-11ea-aeff-00000000092a.png,https://www.statestreet.com/home.html,B,Medium,B,Medium,B,Medium,0.048169556840077066,0.10059171597633138,0.3375,646,19-04-2022,B,Medium,93751,0.048169556840077066,0.10059171597633138,0.3375,0.15069533752893025
sna,Snap-On Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/7270adb0-80ec-11ea-9ce1-00000000092a.png,https://www.snapon.com/,A,High,BB,Medium,B,Medium,0.5780346820809248,0.27613412228796846,0.46499999999999997,1061,19-04-2022,BBB,High,91440,0.5780346820809248,0.27613412228796846,0.46499999999999997,0.4535541095187604
rtx,Raytheon Technologies Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/cbc931066795111b6f985e16035ce417298b00557a4ce7585eb53595ebda66e1.png,https://www.rtx.com/,A,High,BB,Medium,BBB,High,0.6165703275529866,0.33530571992110453,0.8125,1250,11-06-2022,A,High,101829,0.6165703275529866,0.33530571992110453,0.8125,0.590969846997526
hig,Hartford Financial Services Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/f5c0966c-80eb-11ea-aa55-00000000092a.png,https://www.thehartford.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.28599605522682453,0.5750000000000001,1110,17-04-2022,BBB,High,874766,0.5780346820809248,0.28599605522682453,0.5750000000000001,0.48951268940041726
tel,TE Connectivity Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/81c63b2c-80ec-11ea-baa4-00000000092a.png,https://www.te.com/,B,Medium,B,Medium,B,Medium,0.0,0.07889546351084814,0.3125,600,19-04-2022,B,Medium,1385157,0.0,0.07889546351084814,0.3125,0.11741863905325445
tfx,Teleflex Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static4.finnhub.io/file/publicdatany2/stock_logo/TFX_4295905048.jpg,https://www.teleflex.com/,B,Medium,B,Medium,B,Medium,0.0,0.07889546351084814,0.3125,600,19-04-2022,B,Medium,96943,0.0,0.07889546351084814,0.3125,0.11741863905325445
tfc,Truist Financial Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/50ba697e87554ae92fd2decca59d04a9c03acaac4a994a4902eafed0531f0a4d.png,https://www.truist.com/,BBB,High,BB,Medium,BB,Medium,0.5394990366088632,0.29191321499013806,0.5625,1088,11-06-2022,BBB,High,92230,0.5394990366088632,0.29191321499013806,0.5625,0.47212357914058667
tdy,Teledyne Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/800bfc1a-80ec-11ea-bbca-00000000092a.png,https://www.teledyne.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,19-04-2022,BBB,High,1094285,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
tgt,Target Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/83bbf858-80ec-11ea-9454-00000000092a.png,https://corporate.target.com/,A,High,BB,Medium,BB,Medium,0.6743737957610789,0.358974358974359,0.595,1205,19-04-2022,A,High,27419,0.6743737957610789,0.358974358974359,0.595,0.5559418259967392
tjx,TJX Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/867767c8-80ec-11ea-84cc-00000000092a.png,https://www.tjx.com/index.html,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,19-04-2022,BBB,High,109198,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
tpr,Tapestry Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/58ad34560d8e182ad9f36cef6e62734c155a4efcfb882243789cbe3a0b2edf4a.png,https://www.tapestry.com/,BBB,High,BB,Medium,BB,Medium,0.5452793834296725,0.2958579881656805,0.5625,1093,11-06-2022,BBB,High,1116132,0.5452793834296725,0.2958579881656805,0.5625,0.47561914982157316
trv,Travelers Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/8a5ea176-80ec-11ea-bcad-00000000092a.png,https://www.travelers.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,27-07-2022,BBB,High,86312,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
tmo,Thermo Fisher Scientific Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/87f0bdac-80ec-11ea-b741-00000000092a.png,https://www.thermofisher.com/,A,High,BB,Medium,B,Medium,0.630057803468208,0.33925049309664695,0.5125000000000001,1139,19-04-2022,BBB,High,97745,0.630057803468208,0.33925049309664695,0.5125000000000001,0.5075482693162774
tt,Trane Technologies PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/a16640a1e06f4119b9995c996f11dc6ea7d1953abc843cced84c4755aa3a7497.png,https://www.tranetechnologies.com/,AA,Excellent,BB,Medium,BB,Medium,0.9633911368015415,0.45167652859960555,0.6125,1409,11-06-2022,A,High,1466258,0.9633911368015415,0.45167652859960555,0.6125,0.7046094133004982
tsn,Tyson Foods Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/8b141262-80ec-11ea-805e-00000000092a.png,https://www.tysonfoods.com/,A,High,BB,Medium,BB,Medium,0.6358381502890174,0.42209072978303747,0.6625,1244,19-04-2022,A,High,100493,0.6358381502890174,0.42209072978303747,0.6625,0.5797124790505181
tyl,Tyler Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/8f0155d4-80ec-11ea-a06e-00000000092a.png,https://www.tylertech.com/,BBB,High,BB,Medium,BB,Medium,0.3853564547206166,0.28796844181459574,0.5750000000000001,1011,19-04-2022,BBB,High,860731,0.3853564547206166,0.28796844181459574,0.5750000000000001,0.41303311443262536
txt,Textron Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/8d40143a-80ec-11ea-a456-00000000092a.png,https://www.textron.com/,A,High,BB,Medium,B,Medium,0.5780346820809248,0.27613412228796846,0.3125,1000,17-09-2022,BBB,High,217346,0.5780346820809248,0.27613412228796846,0.3125,0.40780410951876045
unh,UnitedHealth Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/91f38836-80ec-11ea-a5be-00000000092a.png,https://www.unitedhealthgroup.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,19-04-2022,BBB,High,731766,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
ups,United Parcel Service Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics and Transportation,https://static.finnhub.io/logo/938d3558-80ec-11ea-b87d-00000000092a.png,https://www.ups.com/,A,High,BB,Medium,B,Medium,0.6551059730250481,0.42209072978303747,0.42500000000000004,1159,19-04-2022,BBB,High,1090727,0.6551059730250481,0.42209072978303747,0.42500000000000004,0.5161696081449305
udr,UDR Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/900c0f4a-80ec-11ea-8d9b-00000000092a.png,https://www.udr.com/,B,Medium,BB,Medium,B,Medium,0.048169556840077066,0.2781065088757397,0.35,741,19-04-2022,B,Medium,74208,0.048169556840077066,0.2781065088757397,0.35,0.20769977539875273
uhs,Universal Health Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/91358978-80ec-11ea-9330-00000000092a.png,https://uhs.com/,A,High,BB,Medium,BB,Medium,0.6936416184971099,0.3155818540433925,0.6575,1218,19-04-2022,A,High,352915,0.6936416184971099,0.3155818540433925,0.6575,0.5693812036118617
mos,Mosaic Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/2d0284ee-80ec-11ea-9f28-00000000092a.png,https://www.mosaicco.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.43195266272189353,0.6,1209,18-04-2022,A,High,1285785,0.6069364161849711,0.43195266272189353,0.6,0.5523603652905564
usb,US Bancorp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/9490028a-80ec-11ea-bee6-00000000092a.png,https://www.usbank.com/,BB,Medium,BB,Medium,BB,Medium,0.26204238921001927,0.309664694280079,0.5625,953,19-04-2022,BBB,High,36104,0.26204238921001927,0.309664694280079,0.5625,0.3664663639680314
uri,United Rentals Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies and Distributors,https://static.finnhub.io/logo/93d2840c-80ec-11ea-af66-00000000092a.png,https://www.unitedrentals.com/,BBB,High,BB,Medium,BB,Medium,0.5240847784200384,0.3116370808678501,0.5625,1090,19-04-2022,BBB,High,1067701,0.5240847784200384,0.3116370808678501,0.5625,0.4718750356283704
vno,Vornado Realty Trust,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/9a0bc3a8-80ec-11ea-b356-00000000092a.png,https://www.vno.com/,A,High,BB,Medium,BB,Medium,0.6551059730250481,0.3274161735700198,0.625,1191,19-04-2022,BBB,High,899689,0.6551059730250481,0.3274161735700198,0.625,0.5477672412810253
vlo,Valero Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/9895287e-80ec-11ea-9005-00000000092a.png,https://www.valero.com/,AA,Excellent,BB,Medium,BB,Medium,0.7861271676300579,0.28994082840236685,0.6375000000000001,1245,19-04-2022,A,High,1035002,0.7861271676300579,0.28994082840236685,0.6375000000000001,0.5926831155727332
vfc,VF Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/9740951a-80ec-11ea-ae98-00000000092a.png,https://www.vfc.com/,A,High,BB,Medium,BB,Medium,0.5876685934489403,0.2781065088757397,0.5625,1106,19-04-2022,BBB,High,103379,0.5876685934489403,0.2781065088757397,0.5625,0.48724939004229806
v,Visa Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/96a1dba6-80ec-11ea-8ab6-00000000092a.png,https://usa.visa.com/,A,High,BB,Medium,BB,Medium,0.5857418111753372,0.4102564102564103,0.5875,1182,19-04-2022,BBB,High,1403161,0.5857418111753372,0.4102564102564103,0.5875,0.5336236475470579
vtr,Ventas Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/e63599b4-8279-11ea-a58d-00000000092a.png,https://www.ventasreit.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,19-04-2022,BBB,High,740260,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
vmc,Vulcan Materials Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,https://static.finnhub.io/logo/98e82364-80ec-11ea-91db-00000000092a.png,https://www.vulcanmaterials.com/,A,High,BB,Medium,BB,Medium,0.7129094412331407,0.3136094674556213,0.5625,1189,19-04-2022,BBB,High,1396009,0.7129094412331407,0.3136094674556213,0.5625,0.5479966167299427
wec,WEC Energy Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/9ed91c64-80ec-11ea-a88a-00000000092a.png,https://www.wecenergygroup.com/,AA,Excellent,BBB,High,BB,Medium,0.8381502890173411,0.5483234714003946,0.5625,1373,19-04-2022,A,High,783325,0.8381502890173411,0.5483234714003946,0.5625,0.6685071570270548
well,Welltower OP LLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/f36a2b02-80eb-11ea-bd6a-00000000092a.png,https://welltower.com/,BBB,High,BB,Medium,BB,Medium,0.45664739884393063,0.3274161735700198,0.5625,1063,21-04-2022,BBB,High,766704,0.45664739884393063,0.3274161735700198,0.5625,0.4496338116085782
wat,Waters Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/0a5c3417481b22f5acd53469adf5c18e0c8d5a99e49bd245766818352728169f.png,https://www.waters.com/nextgen/us/en.html,B,Medium,B,Medium,B,Medium,0.13487475915221575,0.26035502958579887,0.4,797,19-04-2022,BB,Medium,1000697,0.13487475915221575,0.26035502958579887,0.4,0.2520564125366259
wm,Waste Management Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services and Supplies,https://static.finnhub.io/logo/a3d670b8-80ec-11ea-bd29-00000000092a.png,https://www.wm.com/,AA,Excellent,BBB,High,B,Medium,0.7957610789980734,0.4891518737672584,0.525,1306,19-04-2022,A,High,823768,0.7957610789980734,0.4891518737672584,0.525,0.6225499937294069
